variables = "Epoch", "MSE loss", "Regulation loss", "Constraint loss"
1  0.14492632448673248  0.003268328495323658  0.079075388610363
11  0.053086455911397934  0.0035881332587450743  0.05212779715657234
21  0.03836483880877495  0.003818221390247345  0.017647776752710342
31  0.020891521126031876  0.004010731354355812  0.012534894980490208
41  0.023330936208367348  0.00411271071061492  0.007148129399865866
51  0.014906269498169422  0.0041504004038870335  0.01282314769923687
61  0.013246463611721992  0.004165741614997387  0.012897166423499584
71  0.012128440663218498  0.004183829762041569  0.007040784228593111
81  0.019756823778152466  0.004211368039250374  0.006606592796742916
91  0.012131809256970882  0.004245000425726175  0.006676182150840759
101  0.016258643940091133  0.0042835259810090065  0.006006758194416761
111  0.019148144870996475  0.0043218801729381084  0.006135153584182262
121  0.02807062305510044  0.004360438324511051  0.006638477090746164
131  0.015331815928220749  0.00440063513815403  0.006749237887561321
141  0.015991974622011185  0.004435523878782988  0.004811484832316637
151  0.011488777585327625  0.004458354786038399  0.003463025437667966
161  0.02087986096739769  0.004481041803956032  0.004072112031280994
171  0.026672014966607094  0.004503542557358742  0.007167994510382414
181  0.01636623591184616  0.004528762307018042  0.004608429502695799
191  0.024013549089431763  0.004557594191282988  0.0054586236365139484
201  0.014277134090662003  0.004584849812090397  0.0060943798162043095
211  0.02117893472313881  0.004616290330886841  0.004791114944964647
221  0.014425205998122692  0.004650427959859371  0.0026666244957596064
231  0.007363996002823114  0.004685678519308567  0.0029038749635219574
241  0.023181496188044548  0.004724802449345589  0.003403415670618415
251  0.01687074452638626  0.004765036981552839  0.005106133874505758
261  0.025431126356124878  0.004808181896805763  0.006065725814551115
271  0.009730547666549683  0.00485359039157629  0.002802708186209202
281  0.007759415078908205  0.004896239843219519  0.002018044935539365
291  0.024331877008080482  0.004940510727465153  0.0038577618543058634
301  0.009427973069250584  0.0049866074696183205  0.002256393199786544
311  0.008679145015776157  0.0050443001091480255  0.001995005877688527
321  0.014743794687092304  0.00510336784645915  0.0035971396137028933
331  0.00679541751742363  0.005165080539882183  0.0031480479519814253
341  0.018840374425053596  0.005216724704951048  0.002427217550575733
351  0.014853158965706825  0.005268188659101725  0.001810795278288424
361  0.007395191118121147  0.005312264896929264  0.0029978035017848015
371  0.008308740332722664  0.005351805128157139  0.0011846411507576704
381  0.023188017308712006  0.005388111807405949  0.0025037035811692476
391  0.0057706148363649845  0.005417420994490385  0.0023082259576767683
401  0.007401196751743555  0.005442763678729534  0.0024209299590438604
411  0.00914083793759346  0.005466548725962639  0.001848889049142599
421  0.008757420815527439  0.005487141665071249  0.0017914562486112118
431  0.012486238963901997  0.005507051013410091  0.002408049302175641
441  0.010692879557609558  0.005525335669517517  0.0013507249532267451
451  0.006894760765135288  0.0055426545441150665  0.0015325696440413594
461  0.00529291108250618  0.00556073198094964  0.0017156705725938082
471  0.017650196328759193  0.0055788978934288025  0.0019380731973797083
481  0.004575137980282307  0.005599190015345812  0.000915247539523989
491  0.009191526100039482  0.005616308189928532  0.0022092198487371206
501  0.0104447016492486  0.005632266402244568  0.0014890466118231416
511  0.0066235363483428955  0.005647619720548391  0.0013466005912050605
521  0.004638900049030781  0.005662129260599613  0.0017136952374130487
531  0.006456546951085329  0.005673917010426521  0.0016476938035339117
541  0.007100680377334356  0.005688457749783993  0.003031687345355749
