6.571582e-02 1.676406e+00 
-8.196811e-03 6.921843e-01 
-2.945112e-03 3.071895e+00 
8.788269e-06 8.426536e-01 
-1.146505e-02 4.079700e-02 
0.000000e+00 3.996057e-01 
