variables = "Epoch", "Training loss", "Validation loss"
1  0.2195621132850647  0.21892261505126953
11  0.10492531955242157  0.10824217647314072
21  0.05578744411468506  0.056963369250297546
31  0.03817043453454971  0.03848028928041458
41  0.030904574319720268  0.03155538812279701
51  0.028644593432545662  0.029254281893372536
61  0.02787931077182293  0.02837367169559002
71  0.026311876252293587  0.026787571609020233
81  0.025013694539666176  0.024876585230231285
91  0.024466432631015778  0.02448112890124321
101  0.02375372126698494  0.02375301532447338
111  0.023998305201530457  0.023597542196512222
121  0.02507460117340088  0.024627069011330605
131  0.023025402799248695  0.022838380187749863
141  0.025031859055161476  0.024438966065645218
151  0.02458806149661541  0.024081263691186905
161  0.022640857845544815  0.022028837352991104
171  0.020600352436304092  0.020137382671236992
181  0.021044166758656502  0.020542223006486893
191  0.020790092647075653  0.020437035709619522
201  0.020066948607563972  0.019448403269052505
211  0.019835015758872032  0.019207261502742767
221  0.0196708831936121  0.01911074109375477
231  0.018434764817357063  0.017801331356167793
241  0.018122348934412003  0.017674360424280167
251  0.017781948670744896  0.017335904762148857
261  0.019389575347304344  0.01892351359128952
271  0.01920210011303425  0.018506409600377083
281  0.016720598563551903  0.01605447381734848
291  0.016936536878347397  0.016293421387672424
301  0.015401099808514118  0.014937734231352806
311  0.01543673686683178  0.014891330152750015
321  0.015564055182039738  0.015394499525427818
331  0.01462370902299881  0.014134181663393974
341  0.013382388278841972  0.013088593259453773
351  0.013389984145760536  0.013300453312695026
361  0.013330618850886822  0.013129438273608685
371  0.012487906031310558  0.012229986488819122
381  0.012879857793450356  0.012669858522713184
391  0.015218359418213367  0.015173453837633133
401  0.015852829441428185  0.015569387935101986
411  0.012084024958312511  0.011980539187788963
421  0.011101923882961273  0.011042142286896706
431  0.011698882095515728  0.011647462844848633
441  0.011117485351860523  0.01111606415361166
451  0.010976688005030155  0.010870774276554585
461  0.01221164409071207  0.012137875892221928
471  0.011214697733521461  0.011165251955389977
481  0.01048930361866951  0.010317789390683174
491  0.00977676548063755  0.009644153527915478
501  0.00963792484253645  0.00955080147832632
511  0.009950850158929825  0.009863493032753468
521  0.009381902404129505  0.009269822388887405
531  0.009855618700385094  0.009739887900650501
541  0.009784499183297157  0.009674117900431156
551  0.00856968853622675  0.008641664870083332
561  0.008668765425682068  0.008731372654438019
571  0.008359620347619057  0.008475948125123978
581  0.008195897564291954  0.008410081267356873
591  0.008349325507879257  0.008461957797408104
601  0.007905465550720692  0.008055474609136581
611  0.0075476341880857944  0.007703468669205904
621  0.007782947737723589  0.007984771393239498
631  0.00783640705049038  0.007955464534461498
641  0.007125049829483032  0.007358641363680363
651  0.0074689555913209915  0.007672719191759825
661  0.0071690999902784824  0.007403623312711716
671  0.007009313907474279  0.007194475270807743
681  0.006443651393055916  0.006619273219257593
691  0.006353792734444141  0.006561676971614361
701  0.006212752312421799  0.006437721196562052
711  0.007008996792137623  0.007190334144979715
721  0.0071147168055176735  0.007287194021046162
731  0.006041884422302246  0.006262282840907574
741  0.006754581816494465  0.006993649993091822
751  0.006083828397095203  0.006258389446884394
761  0.005672009661793709  0.005903840996325016
771  0.005465408321470022  0.005736927036195993
781  0.005479801911860704  0.005731053184717894
791  0.0058906166814267635  0.006098845973610878
801  0.005881225690245628  0.006074703298509121
811  0.005162473302334547  0.005456698592752218
821  0.005503637250512838  0.00577536690980196
831  0.005377844907343388  0.005693922284990549
841  0.005545927677303553  0.005817527417093515
851  0.005118036642670631  0.005432447884231806
861  0.005684342235326767  0.005970086436718702
871  0.005002917721867561  0.00533539243042469
881  0.005029285326600075  0.005384260788559914
891  0.0051668244414031506  0.00554064242169261
901  0.005703798029571772  0.006057076621800661
911  0.005211368668824434  0.005558307748287916
921  0.005058089271187782  0.005419425666332245
931  0.00491470517590642  0.005316822323948145
941  0.0049579693004488945  0.005331860855221748
951  0.00500901835039258  0.005416641943156719
961  0.0051580569706857204  0.005590576212853193
971  0.005025285761803389  0.0053989095613360405
981  0.005242068786174059  0.005607759580016136
991  0.005598061718046665  0.005997978616505861
1001  0.004819135181605816  0.005218558479100466
1011  0.006213312968611717  0.006639974191784859
1021  0.004728325176984072  0.0051621985621750355
1031  0.004980382975190878  0.005396433174610138
1041  0.004934558179229498  0.005371105391532183
1051  0.004819840658456087  0.005274406634271145
1061  0.004957051482051611  0.005416944622993469
1071  0.004933192394673824  0.005419067572802305
1081  0.0048646219074726105  0.005274601746350527
1091  0.004612363874912262  0.005023404955863953
1101  0.004941212944686413  0.00536710862070322
1111  0.004707689862698317  0.005167854018509388
1121  0.004853949882090092  0.005266949068754911
1131  0.004828020464628935  0.005259149242192507
1141  0.005048990715295076  0.0055059464648365974
1151  0.004804656840860844  0.005312477238476276
1161  0.004710369277745485  0.005173759069293737
1171  0.004638310056179762  0.005108992103487253
1181  0.004489193670451641  0.004952793475240469
1191  0.004493359476327896  0.004993143491446972
1201  0.004487212281674147  0.004974487237632275
1211  0.0048006149008870125  0.005251060705631971
1221  0.004621789325028658  0.0051133823581039906
1231  0.004375878255814314  0.004833433777093887
1241  0.004344957880675793  0.004828270524740219
1251  0.005533577408641577  0.005974489264190197
